"ID","Preferred Foot","Position","Height","Weight","Crossing","Finishing","HeadingAccuracy","ShortPassing","Volleys","Dribbling","Curve","FKAccuracy","LongPassing","BallControl","Acceleration","SprintSpeed","Agility","Reactions","Balance","ShotPower","Jumping","Stamina","Strength","LongShots","Aggression","Interceptions","Positioning","Vision","Composure","Marking","StandingTackle","SlidingTackle"
205202,"Right","LCB","6'1","176lbs",41,29,64,59,43,41,50,37,58,57,55,59,63,57,67,45,88,69,75,38,70,62,41,60,59,51,68,66
223378,"Right","RDM","5'10","154lbs",54,40,56,67,37,60,38,42,61,62,52,56,61,63,67,60,72,74,65,39,59,63,56,58,53,69,63,62
241810,"Right","CB","6'1","172lbs",38,30,60,62,33,50,34,36,51,60,57,61,49,60,61,47,74,62,67,36,55,62,34,41,62,70,65,63
211859,"Right","CB","6'1","172lbs",56,23,60,57,23,47,36,29,42,53,68,74,61,62,59,46,80,72,73,25,63,62,34,37,61,65,64,62
216979,"Right","RS","6'3","185lbs",35,69,66,50,58,57,41,59,46,60,57,61,43,65,51,68,57,67,80,66,63,20,65,57,51,38,28,27
158867,"Right","LCB","6'2","183lbs",32,24,65,58,24,36,40,45,47,45,33,37,48,54,47,54,65,60,79,23,83,61,18,47,57,64,63,62
169619,"Right","RCB","6'1","174lbs",49,41,63,64,49,47,47,32,63,64,49,48,70,65,58,56,79,68,77,43,75,65,45,53,65,51,64,63
140180,"Right","CDM","5'8","159lbs",63,40,51,69,50,60,67,67,68,70,32,31,57,62,65,64,58,45,55,61,74,66,56,60,62,66,62,60
215700,"Right","CM","5'9","163lbs",57,57,64,66,60,59,60,52,66,66,73,74,71,58,74,58,64,87,66,60,60,60,55,64,57,62,65,61
231828,"Right","CB","6'6","207lbs",40,19,75,54,25,46,30,21,51,56,50,53,30,58,34,45,48,62,90,17,51,56,29,29,63,64,68,61
179860,"Right","ST","6'0","170lbs",47,64,58,55,56,62,51,37,46,58,78,81,62,60,65,68,63,79,83,59,67,35,64,56,64,38,27,13
245396,"Right","ST","6'0","165lbs",28,67,44,56,44,72,32,34,28,71,80,81,73,70,62,58,57,52,64,60,27,16,65,47,65,12,16,14
220821,"Right","RCB","6'1","179lbs",27,23,64,45,26,36,30,24,38,45,68,70,55,53,61,38,65,68,78,20,67,60,32,32,45,66,68,67
165269,"Right","RW","6'2","154lbs",63,59,63,62,61,66,62,62,52,65,78,76,67,61,57,66,50,30,70,57,59,23,64,61,58,22,29,23
244117,"Right","RCB","6'0","170lbs",34,39,68,56,24,44,34,21,45,45,57,59,48,53,60,43,76,60,75,39,70,61,21,34,49,60,68,57
138390,"Right","CDM","5'9","170lbs",69,48,56,70,58,60,71,70,69,66,60,44,67,71,83,66,69,64,59,59,45,64,66,72,76,66,59,58
140183,"Right","GK","6'2","176lbs",23,11,23,29,19,30,22,40,28,30,52,56,55,65,62,40,65,40,65,18,30,14,12,64,45,27,24,22
211095,"Right","ST","6'3","176lbs",32,66,68,60,52,60,42,22,41,62,60,65,52,57,46,64,56,77,83,59,56,25,62,53,48,34,40,25
228759,"Left","LB","5'11","157lbs",60,25,63,66,33,61,30,30,63,61,69,69,58,60,58,48,72,70,72,37,50,60,61,40,55,64,66,64
53655,"Left","ST","6'3","196lbs",61,69,74,65,68,65,61,69,51,70,26,31,37,60,31,72,55,52,82,61,67,19,57,58,72,28,21,22
201112,"Right","GK","6'3","181lbs",14,15,14,20,15,14,11,18,21,10,46,32,34,62,36,13,46,21,57,14,24,16,12,24,57,17,14,13
203416,"Right","ST","6'0","185lbs",44,65,64,59,55,57,49,64,42,58,64,64,61,55,62,74,66,67,80,65,52,22,65,32,57,37,14,13
204184,"Right","RB","5'10","161lbs",67,42,58,65,37,63,43,38,67,62,54,51,60,59,69,69,71,68,73,54,74,69,54,54,60,62,66,68
205720,"Left","LB","5'11","170lbs",65,40,55,61,38,58,63,40,59,63,69,73,64,66,61,71,69,73,70,63,63,62,55,49,63,64,62,62
211864,"Left","LB","5'10","159lbs",65,36,39,59,37,65,57,30,54,63,73,74,72,56,72,56,74,74,66,44,53,62,53,51,61,59,65,65
233880,"Right","CDM","6'2","172lbs",41,38,63,69,27,52,34,40,67,65,66,65,64,57,57,51,66,57,72,42,66,64,43,58,54,65,66,59
172952,"Right","CM","6'2","159lbs",54,54,64,66,44,62,58,57,62,65,67,62,54,59,58,59,34,76,78,52,62,69,61,67,69,63,63,59
200601,"Right","LCM","5'10","165lbs",62,62,54,65,64,67,64,68,62,61,73,76,72,67,73,72,66,67,72,61,70,64,67,65,56,58,55,47
235161,"Right","ST","5'11","163lbs",46,68,59,57,54,61,61,37,51,60,74,78,59,62,64,67,55,60,61,63,38,14,61,52,52,33,22,23
203930,"Left","CDM","6'5","187lbs",44,43,67,64,40,59,40,42,62,65,51,46,33,47,43,67,67,81,89,44,73,65,42,51,66,57,69,55
140442,"Left","LCB","6'0","183lbs",41,33,65,51,52,35,17,27,48,52,42,35,54,58,59,48,71,73,76,25,70,60,25,47,52,64,65,64
220314,"Right","GK","6'4","192lbs",12,12,13,27,12,19,17,17,16,17,40,44,33,67,40,16,50,33,80,13,19,16,19,25,45,19,11,11
210843,"Left","LB","5'10","161lbs",65,30,61,56,27,56,51,55,56,62,74,74,74,60,60,58,84,76,77,53,61,59,60,54,49,65,61,63
213147,"Right","RCM","5'11","159lbs",58,51,50,70,45,62,50,39,69,60,77,78,70,62,65,51,63,82,70,43,70,55,62,65,60,63,63,62
228763,"Right","LM","6'0","185lbs",52,59,68,64,49,65,47,48,58,65,75,73,72,58,65,65,71,67,75,63,81,45,64,64,63,55,41,32
232859,"Right","LDM","5'11","163lbs",62,59,58,66,45,65,54,56,64,64,70,70,67,63,58,56,54,76,70,53,61,65,65,62,57,52,57,56
222620,"Right","RW","5'9","150lbs",64,60,53,58,62,68,57,53,54,64,77,84,61,65,88,62,85,61,65,56,68,48,64,55,60,31,52,45
246172,"Left","RS","5'8","154lbs",61,62,34,60,54,73,51,40,38,69,86,83,80,56,75,75,68,60,46,63,39,15,53,54,50,18,21,28
190620,"Left","LB","5'11","159lbs",68,30,58,63,40,60,62,64,66,60,72,69,64,64,59,66,51,72,66,64,50,59,65,60,58,61,62,64
217502,"Right","GK","6'4","192lbs",11,10,13,32,9,11,14,10,23,19,48,47,32,51,34,24,66,43,73,12,18,9,18,28,26,24,13,23
237726,"Right","ST","5'11","157lbs",38,69,64,51,41,56,53,33,45,56,72,70,60,59,60,72,62,64,61,56,30,17,68,50,64,21,15,15
209567,"Left","RM","5'11","154lbs",59,65,60,65,53,63,69,57,60,65,69,71,78,60,60,68,78,74,72,53,52,34,64,62,50,23,35,36
155551,"Left","LM","6'4","179lbs",64,59,66,64,60,62,63,63,61,64,66,72,53,62,53,67,46,67,75,61,60,41,63,61,65,40,32,32
221599,"Right","RB","5'9","170lbs",30,54,66,66,21,66,26,28,64,67,77,74,74,55,79,35,91,60,66,13,39,66,23,26,53,67,71,69
230303,"Right","ST","5'8","152lbs",34,59,53,61,72,72,59,49,43,62,81,87,77,63,80,65,60,63,49,61,41,38,71,46,59,22,23,31
235167,"Left","CM","6'0","174lbs",50,40,53,67,38,63,48,49,67,68,65,54,66,62,69,66,67,72,66,57,68,67,46,60,62,64,64,57
243615,"Left","CB","6'2","154lbs",32,28,63,62,28,58,48,45,66,57,65,67,66,50,48,55,69,66,72,45,63,65,23,28,62,64,64,62
242336,"Right","LCM","5'9","146lbs",55,61,53,72,68,65,65,49,69,69,58,59,52,62,80,59,59,42,37,64,44,44,59,65,63,42,53,61
177568,"Left","LB","5'10","165lbs",63,43,57,64,35,58,60,46,62,65,54,63,65,62,70,52,75,72,70,52,67,63,55,50,64,67,65,67
183712,"Left","ST","6'2","181lbs",38,68,71,49,61,44,56,42,38,53,57,54,41,66,56,76,56,56,90,57,81,39,68,46,58,28,33,28
155041,"Right","RS","5'10","172lbs",58,63,58,55,61,59,56,52,48,60,71,69,72,69,73,64,72,80,73,58,70,52,67,61,66,28,33,25
182689,"Right","LCM","5'10","159lbs",57,48,51,69,38,60,38,49,67,64,55,43,72,71,78,44,60,79,68,41,80,50,48,63,65,50,64,63
224930,"Right","RCM","6'2","174lbs",41,33,60,69,41,61,37,40,66,69,61,68,65,62,67,60,70,82,78,46,70,61,57,60,58,63,64,63
201891,"Right","ST","5'10","170lbs",50,67,56,56,62,63,62,56,45,65,74,76,72,61,70,73,80,72,73,63,61,44,56,62,57,16,23,18
215459,"Right","ST","6'1","174lbs",32,67,61,52,58,54,57,50,46,59,69,74,61,67,62,61,69,52,72,58,57,35,69,65,64,22,35,18
216227,"Right","ST","5'11","161lbs",41,64,58,53,54,63,41,39,33,60,90,90,73,62,51,64,58,62,58,58,44,23,65,51,64,37,25,21
152483,"Right","LCB","6'1","150lbs",18,22,61,48,15,34,22,14,40,43,77,70,75,61,63,31,76,69,76,14,63,58,24,46,44,68,66,63
219555,"Right","CAM","5'7","163lbs",68,52,27,60,49,63,72,78,67,59,84,81,84,58,82,51,86,57,55,65,48,38,63,73,57,22,53,44
224163,"Right","RCM","6'1","161lbs",58,28,62,65,38,55,32,44,64,64,66,66,72,60,71,44,50,74,62,39,62,66,55,54,60,64,64,64
232611,"Right","RB","5'8","148lbs",57,26,46,71,25,49,32,34,66,60,71,72,71,62,77,49,77,83,60,40,68,71,37,43,47,53,65,55
236196,"Right","ST","5'11","165lbs",43,58,58,63,55,66,49,45,57,62,73,74,72,71,63,71,58,59,63,63,55,37,63,65,60,24,32,43
53412,"Right","LCB","6'0","157lbs",43,35,66,58,42,45,44,42,57,46,55,55,60,58,57,55,76,64,73,43,67,63,25,52,65,64,65,64
202661,"Right","RM","5'10","157lbs",59,59,54,60,59,64,53,53,46,65,83,80,82,65,77,63,57,72,65,58,69,31,58,58,59,55,26,26
144037,"Right","RCB","6'1","183lbs",46,32,65,67,39,48,36,33,59,56,64,64,63,57,36,67,67,63,84,48,66,64,32,36,58,61,63,56
223653,"Left","LB","5'9","165lbs",59,44,57,65,27,68,56,32,64,65,75,74,66,57,69,55,66,80,73,51,57,58,65,57,59,62,64,61
208294,"Right","CM","5'8","143lbs",46,49,39,64,58,64,49,43,59,69,75,70,82,67,87,58,86,75,49,59,78,67,57,60,65,59,62,55
208806,"Left","LB","6'1","172lbs",64,39,60,57,34,60,59,29,54,63,66,61,56,64,71,59,79,73,70,38,59,63,47,43,59,64,67,64
228518,"Right","CB","6'1","163lbs",52,33,63,57,31,54,42,29,46,53,63,68,57,62,78,40,73,63,73,26,67,65,46,35,64,61,64,63
138151,"Right","CDM","5'7","161lbs",53,39,56,64,41,55,47,49,59,62,31,34,41,63,70,61,71,63,77,53,80,66,47,50,66,62,67,63
223143,"Left","LB","6'0","172lbs",61,29,54,59,28,66,39,31,46,65,65,75,63,61,65,35,62,78,75,29,61,62,45,43,49,59,63,64
232871,"Right","RCB","6'1","154lbs",59,35,67,65,47,52,43,49,62,56,63,65,73,61,40,63,68,68,76,53,55,64,40,52,49,66,60,58
241831,"Right","GK","6'1","190lbs",12,9,30,20,9,13,11,13,32,14,39,37,28,64,43,22,62,45,70,7,44,12,7,46,57,12,13,12
180903,"Right","RCM","6'0","154lbs",63,65,30,63,67,62,68,68,47,64,61,66,77,55,76,61,70,60,60,66,59,35,65,70,78,32,36,21
243624,"Right","ST","6'2","172lbs",40,66,64,54,57,64,54,27,37,62,63,69,68,63,59,62,65,67,80,61,56,11,65,57,62,22,15,17
186536,"Left","LM","6'3","190lbs",59,62,66,62,61,68,72,64,64,65,67,72,79,61,57,80,64,69,76,59,75,63,64,62,61,61,51,59
202921,"Right","GK","6'3","201lbs",12,16,19,33,12,10,20,11,33,17,37,42,36,62,41,22,59,28,66,20,35,15,12,45,50,12,11,11
205225,"Right","CB","6'0","165lbs",54,37,65,60,22,45,36,33,58,55,66,68,56,58,68,55,74,59,74,33,65,63,39,35,60,66,62,57
214185,"Right","ST","5'8","154lbs",67,65,66,65,57,69,69,57,57,70,79,67,66,66,64,60,53,67,44,55,38,34,63,63,62,55,23,14
163754,"Right","CB","6'2","207lbs",21,25,64,48,14,29,41,28,35,46,41,32,29,62,70,34,67,56,89,22,63,66,26,36,64,65,62,56
234154,"Right","RM","5'7","174lbs",60,57,57,62,57,66,60,57,58,62,81,78,77,57,78,63,60,66,60,59,60,42,59,60,62,44,49,42
182442,"Right","CAM","5'11","165lbs",62,60,58,63,62,63,66,51,61,65,67,69,68,63,70,65,60,68,57,62,69,59,66,67,66,53,56,51
187818,"Right","CDM","5'11","154lbs",57,47,50,62,57,59,56,57,59,63,68,65,72,69,75,70,84,71,68,62,72,65,56,65,67,53,64,62
215211,"Left","LCB","6'2","192lbs",37,30,69,63,21,60,29,30,57,54,63,55,59,54,50,26,60,55,76,28,58,60,35,46,45,64,69,64
237739,"Right","RCB","6'0","163lbs",26,18,70,59,28,22,20,28,31,39,66,68,69,64,67,32,74,68,71,22,75,67,26,34,51,58,66,55
243627,"Right","CM","6'1","172lbs",62,46,60,67,50,74,60,50,65,72,62,61,65,56,57,67,59,59,63,53,53,51,59,65,65,59,57,55
200876,"Left","LCB","5'11","159lbs",64,39,60,56,38,56,58,40,51,59,73,65,63,61,76,66,73,82,70,39,73,61,41,56,61,63,66,65
208812,"Left","LWB","5'10","170lbs",65,50,54,60,63,61,64,65,59,61,74,75,76,56,71,70,78,78,69,65,64,62,58,51,54,58,60,58
234668,"Right","RB","6'0","172lbs",58,30,65,55,41,53,27,32,40,58,76,73,68,59,63,45,77,72,69,43,67,63,55,30,54,66,66,62
237997,"Right","RM","5'9","130lbs",63,55,46,63,48,69,54,48,55,65,78,78,93,56,74,55,55,70,31,42,40,35,55,59,58,24,31,32
230574,"Right","CM","6'0","183lbs",59,52,48,66,68,64,61,53,60,66,67,71,67,70,66,66,58,78,64,68,63,55,59,60,67,56,62,62
208303,"Right","CB","6'0","174lbs",28,17,70,29,25,45,29,27,26,45,51,34,31,59,69,36,75,52,77,18,75,65,30,42,50,67,64,62
155567,"Right","RM","5'10","165lbs",63,53,48,63,50,62,60,40,58,63,71,72,64,72,65,62,61,71,66,53,65,60,52,60,66,62,62,59
222639,"Right","GK","6'2","161lbs",16,16,18,31,12,14,20,19,18,23,44,49,31,59,41,18,61,31,59,12,22,18,16,17,34,16,15,20
224175,"Right","GK","6'2","161lbs",12,19,18,30,19,17,14,20,25,29,48,45,34,59,54,27,51,22,49,19,21,26,14,28,47,8,17,18
199088,"Right","RB","6'2","179lbs",65,52,62,59,35,67,58,58,60,59,78,75,65,64,47,68,68,80,84,55,60,62,58,60,67,56,61,55
184753,"Right","RB","5'10","170lbs",64,38,53,60,54,58,51,55,51,58,83,75,67,52,69,56,57,88,75,38,66,55,69,55,52,61,64,62
225202,"Left","CB","5'10","163lbs",63,50,62,65,46,61,62,41,62,65,67,67,65,64,67,55,59,62,72,52,59,65,59,59,58,63,65,64
232626,"Right","RB","5'10","163lbs",56,31,62,58,31,51,31,32,33,59,57,60,68,65,62,37,56,58,74,35,49,61,42,31,59,63,75,74
237490,"Right","CM","5'6","143lbs",57,45,28,69,46,64,57,40,67,68,68,68,82,62,91,51,61,78,44,36,68,61,52,63,66,59,58,62
240050,"Right","RB","5'7","143lbs",62,30,46,60,32,62,47,40,48,62,75,77,70,61,80,50,73,68,67,40,67,61,48,51,57,64,63,64
244402,"Left","RW","5'7","143lbs",61,63,41,56,51,73,56,60,56,70,75,72,66,58,68,59,51,61,52,60,52,35,61,60,61,29,41,44
213171,"Right","CB","6'4","190lbs",46,24,66,55,21,48,23,22,50,53,63,60,55,55,47,36,61,79,82,37,59,65,35,49,55,65,64,62
236467,"Right","CB","6'1","172lbs",36,28,67,62,34,43,30,28,51,47,55,60,68,57,64,42,63,59,70,29,55,59,28,50,49,64,70,69
193715,"Right","CDM","5'9","154lbs",59,58,63,66,56,69,65,58,60,69,65,66,66,55,71,68,79,49,66,65,72,69,59,54,63,69,65,61
213428,"Right","GK","6'3","194lbs",16,18,19,34,20,16,20,14,30,24,48,44,54,61,34,24,61,33,76,16,34,24,15,50,47,10,16,18
221620,"Right","RB","6'0","157lbs",55,60,54,65,55,61,59,33,48,67,77,81,76,67,63,62,71,80,54,55,65,59,62,58,62,59,61,57
227764,"Left","RM","5'10","161lbs",63,59,28,53,58,70,64,62,48,62,91,90,89,57,85,55,59,68,40,60,49,30,58,58,55,27,21,19
229300,"Right","RB","6'0","170lbs",65,45,57,62,40,66,53,32,54,65,78,79,69,59,68,63,82,72,74,41,69,49,57,49,59,62,63,63
239028,"Right","LW","5'8","161lbs",62,53,32,58,54,73,59,57,49,67,88,81,87,58,83,61,78,54,50,56,32,23,58,49,54,39,26,29
179636,"Right","RM","5'7","148lbs",66,58,54,61,52,66,39,60,56,62,75,76,78,54,88,56,87,72,67,61,49,38,63,60,52,60,48,45
214197,"Right","CDM","5'9","168lbs",53,28,64,65,32,62,41,36,63,64,66,51,64,65,73,65,60,66,72,59,65,63,58,62,63,78,59,52
153269,"Right","CM","5'7","143lbs",54,60,52,68,47,62,54,37,62,66,62,58,66,63,67,64,57,82,68,57,51,57,65,60,54,55,58,48
223925,"Right","GK","6'5","194lbs",13,14,21,23,13,15,16,15,21,23,40,42,26,61,31,27,57,45,65,13,27,13,9,12,26,12,16,13
232117,"Right","RB","6'0","170lbs",66,31,49,63,31,65,32,39,55,62,71,78,64,56,65,26,75,71,72,32,62,55,53,52,58,58,69,64
232373,"Right","CB","5'10","165lbs",45,34,68,54,32,56,41,48,45,55,70,53,45,62,65,62,68,62,65,51,67,67,44,41,58,61,65,64
169909,"Left","LB","5'9","150lbs",60,56,59,58,47,64,53,46,57,62,76,79,78,60,80,61,84,77,64,56,69,58,63,56,55,62,63,62
191157,"Right","RB","6'2","185lbs",59,30,62,62,40,62,40,25,61,64,68,69,57,66,57,37,76,73,78,34,59,66,51,56,65,55,64,63
191669,"Right","LCM","5'9","154lbs",67,49,44,68,48,61,74,73,65,65,52,69,88,65,75,66,85,53,71,66,72,63,57,68,59,65,59,55
209334,"Right","RB","5'10","165lbs",65,44,61,62,44,59,43,56,63,67,70,62,60,59,61,61,64,74,63,54,63,60,62,60,60,64,64,62
194998,"Left","LCM","5'10","154lbs",62,52,58,63,43,60,53,58,65,65,43,55,70,63,73,66,65,73,73,55,57,62,58,68,67,61,62,59
204727,"Left","LM","5'10","172lbs",54,64,64,64,61,62,45,44,57,60,76,79,78,66,72,62,63,85,66,59,62,38,68,58,61,48,41,32
206263,"Left","ST","6'1","168lbs",44,66,63,56,58,57,42,30,40,63,62,68,69,63,64,64,79,72,76,50,62,17,68,58,64,21,23,14
238263,"Right","LCB","6'3","183lbs",31,18,63,54,28,32,23,23,46,50,51,62,43,64,46,42,77,65,78,21,72,64,21,26,58,57,65,64
226232,"Right","ST","6'0","170lbs",58,59,53,60,42,60,37,34,48,62,87,87,74,62,77,60,66,72,78,52,58,24,72,50,54,50,32,22
240312,"Right","RCB","6'0","174lbs",58,18,67,65,32,45,21,28,61,51,64,68,39,54,44,47,55,63,72,38,63,60,28,47,62,62,68,62
243384,"Right","LW","5'5","126lbs",63,65,51,63,42,68,47,36,62,67,76,81,78,44,68,65,52,70,57,61,33,20,62,57,57,32,32,26
222393,"Right","RB","5'9","163lbs",65,25,49,66,27,58,33,59,46,60,65,70,66,71,71,40,63,66,62,37,62,66,57,42,65,45,66,67
166841,"Right","RWB","5'9","154lbs",68,57,38,62,56,64,67,58,63,63,70,67,73,55,79,58,76,74,64,54,51,51,57,69,61,49,55,45
239545,"Right","ST","6'0","174lbs",52,65,71,56,58,63,57,27,26,62,67,71,54,58,53,61,63,56,78,58,62,26,60,53,61,28,21,25
240057,"Right","RCM","5'11","161lbs",59,52,59,65,45,64,56,38,64,65,59,63,60,63,67,60,66,72,67,54,67,65,63,65,61,64,66,64
242361,"Right","RCB","6'0","172lbs",38,23,62,46,33,36,31,24,41,48,61,58,69,61,59,47,72,85,84,40,69,57,31,34,63,62,66,64
203450,"Right","RDM","6'1","174lbs",43,31,63,61,29,38,48,45,59,50,60,65,61,67,58,33,64,77,73,35,64,69,33,55,55,68,66,63
225722,"Right","CB","5'11","165lbs",34,21,67,55,29,43,29,30,50,55,54,65,50,63,75,47,76,65,65,21,55,63,29,32,59,64,68,62
232122,"Right","ST","6'1","179lbs",51,65,63,57,54,61,49,31,45,64,59,63,60,67,57,66,56,58,78,60,44,26,65,59,60,21,25,27
173498,"Right","RDM","5'10","163lbs",63,55,50,65,50,62,63,68,64,64,50,45,71,63,74,68,68,75,67,60,61,57,62,65,60,62,59,52
223931,"Left","LCB","6'0","170lbs",55,31,60,65,43,56,50,46,64,64,64,68,58,58,60,54,65,61,70,48,64,60,54,58,60,66,64,62
232379,"Right","ST","5'8","137lbs",37,66,61,64,69,59,51,53,61,67,70,54,74,61,77,69,71,64,52,64,50,32,70,62,47,26,26,29
237499,"Right","LM","6'1","176lbs",58,60,68,53,41,76,72,66,50,74,71,72,77,63,63,55,70,65,67,59,53,28,57,54,64,28,37,39
184763,"Right","GK","6'2","198lbs",12,14,14,27,14,11,9,19,39,13,39,39,70,65,46,39,67,34,84,14,15,23,12,42,54,13,17,9
206524,"Right","RCB","5'11","154lbs",42,15,65,51,25,49,49,29,44,59,76,78,75,55,70,47,81,68,75,22,62,62,40,32,58,62,64,60
211388,"Right","RB","6'0","168lbs",62,42,64,58,35,60,50,38,54,60,76,76,61,58,63,55,67,64,64,47,62,59,47,50,54,68,66,66
216508,"Left","LM","6'1","172lbs",62,58,48,63,47,70,55,40,49,69,76,77,69,58,65,59,54,64,63,52,51,42,60,56,54,36,39,38
238780,"Left","CB","6'4","194lbs",36,27,68,55,33,40,23,25,41,52,48,54,33,62,40,67,32,53,85,27,71,53,30,33,64,65,66,61
183228,"Right","LCB","6'3","187lbs",36,35,67,58,29,45,41,31,53,57,50,50,60,63,42,67,78,54,81,40,65,61,31,44,65,54,64,62
217277,"Right","GK","6'3","183lbs",13,18,18,29,14,21,13,13,22,16,42,47,65,63,49,25,60,28,69,14,28,26,13,31,45,11,14,20
223677,"Right","RM","6'0","154lbs",63,63,45,61,39,62,58,57,58,61,83,78,66,64,71,71,46,67,58,63,37,35,55,60,59,26,36,33
203454,"Right","RDM","6'0","165lbs",53,48,57,68,50,57,57,50,65,58,71,74,70,64,68,72,75,68,68,62,68,63,55,62,63,64,65,61
224702,"Right","GK","6'2","181lbs",15,15,13,24,16,17,18,20,41,20,41,49,37,61,46,21,59,38,72,17,20,23,18,58,62,19,20,20
237758,"Left","LB","6'0","159lbs",70,60,36,64,24,65,45,25,57,68,78,68,66,51,63,62,58,69,66,56,69,61,66,46,62,62,69,64
238014,"Left","LB","5'10","154lbs",68,35,62,67,28,59,45,35,63,62,61,53,59,63,67,56,61,72,62,39,72,66,43,41,65,61,66,66
184254,"Left","GK","6'0","187lbs",11,11,10,20,8,9,10,9,22,21,33,36,37,58,40,17,58,26,54,10,17,15,17,37,44,15,7,8
221631,"Right","CM","6'2","181lbs",56,54,54,67,54,64,63,66,64,65,55,63,63,61,51,65,65,74,73,56,57,63,64,67,61,57,56,49
224191,"Right","RB","5'9","154lbs",69,49,39,64,49,66,78,73,63,67,71,73,58,60,65,44,48,62,41,65,52,62,51,52,59,66,65,62
231103,"Right","CDM","5'11","146lbs",51,42,65,67,31,62,38,36,65,64,63,65,68,69,72,60,68,63,62,51,62,70,45,61,68,64,58,61
236991,"Right","CB","6'5","205lbs",20,31,68,64,29,39,38,25,50,55,56,61,52,65,42,39,79,64,71,26,71,60,26,33,51,66,62,57
191679,"Left","CB","6'2","170lbs",54,50,64,54,40,54,41,43,57,54,49,64,65,60,58,49,72,56,80,51,70,63,67,60,56,61,64,62
208832,"Left","LB","6'2","176lbs",61,22,65,58,25,32,32,33,64,56,67,67,57,62,44,46,67,71,75,26,78,64,48,29,52,60,66,68
219840,"Left","LB","6'2","170lbs",63,31,55,58,35,54,57,49,59,62,59,74,54,68,35,52,55,74,81,41,70,65,47,44,58,65,60,59
157888,"Right","GK","6'0","161lbs",10,9,8,19,15,9,10,10,25,18,34,54,51,63,60,18,78,40,70,9,16,16,6,23,54,10,13,12
228544,"Right","RCM","5'11","154lbs",58,54,53,69,40,63,60,63,68,65,73,74,79,58,72,62,59,74,64,44,65,56,61,64,65,49,55,52
165568,"Left","RM","5'6","154lbs",64,57,46,64,64,66,68,62,60,67,81,76,89,54,85,65,90,55,68,61,56,52,64,58,61,52,37,35
232896,"Right","ST","5'8","146lbs",34,62,69,49,57,59,40,29,34,62,76,77,76,69,79,72,88,72,69,58,30,15,58,45,65,22,14,19
235456,"Right","CDM","5'7","146lbs",55,45,55,67,39,68,46,38,63,68,70,68,83,63,83,58,58,70,60,47,60,62,63,68,62,63,64,59
240064,"Right","LCB","6'4","185lbs",34,26,65,43,29,32,35,30,29,37,62,62,53,52,70,39,79,72,85,27,64,63,29,37,55,65,65,62
203457,"Right","RS","6'2","181lbs",42,56,74,59,55,53,44,38,46,61,48,66,42,66,47,71,59,67,82,53,64,40,69,55,59,39,33,19
224449,"Right","RM","5'9","143lbs",58,50,33,67,37,74,62,42,47,66,76,75,71,58,81,61,44,61,38,59,39,27,56,65,63,57,34,44
241089,"Right","RM","5'11","150lbs",60,60,46,61,51,65,60,41,50,63,79,80,70,60,63,70,54,63,69,52,42,27,64,61,61,38,29,27
209602,"Right","RM","6'1","165lbs",63,54,61,62,43,66,49,42,61,65,69,70,62,63,56,43,71,70,77,41,61,61,65,58,66,62,64,64
233410,"Right","RCB","6'2","170lbs",40,43,59,56,31,48,22,25,58,55,54,54,48,55,60,36,73,60,69,37,52,67,34,42,50,67,67,68
171970,"Right","CM","5'11","161lbs",58,58,50,64,38,64,66,65,62,66,59,63,72,56,74,62,85,88,67,64,72,49,57,69,67,56,64,60
192450,"Right","RS","6'1","159lbs",40,64,67,57,60,58,55,40,50,62,65,67,55,55,62,68,80,75,83,58,84,18,62,55,61,20,22,19
210883,"Left","ST","6'3","187lbs",44,64,71,51,61,58,31,31,31,61,45,54,46,64,32,70,64,69,93,53,57,19,66,52,64,29,21,17
223427,"Right","CDM","6'0","163lbs",38,38,61,64,32,56,48,32,60,59,62,54,64,62,64,51,71,69,70,52,69,67,42,54,58,65,65,61
237507,"Left","RB","6'1","157lbs",61,30,55,62,33,57,37,24,54,63,76,75,72,64,64,34,68,68,66,33,51,59,55,48,53,62,66,62
199620,"Right","RS","5'11","163lbs",50,65,59,55,54,62,41,36,39,62,80,77,77,60,72,65,62,72,79,55,47,32,65,54,58,23,16,30
233156,"Right","GK","6'1","181lbs",13,9,12,21,8,9,13,14,16,16,48,50,62,67,48,24,64,34,72,9,30,11,7,60,37,9,14,12
221381,"Left","LB","5'10","172lbs",62,45,60,62,38,58,64,66,59,60,75,76,67,63,61,66,63,77,74,32,68,61,50,57,52,60,60,58
231109,"Left","CDM","6'2","176lbs",39,48,71,67,46,67,44,44,65,70,55,54,57,55,52,59,69,57,81,62,44,66,57,66,62,58,67,58
233157,"Right","GK","6'4","176lbs",14,7,12,28,9,13,11,13,26,14,23,31,22,62,29,17,31,16,58,8,24,14,6,28,35,7,12,13
237765,"Right","RM","5'7","141lbs",60,55,51,63,66,66,54,42,58,62,81,84,74,55,66,59,62,56,57,66,63,43,69,55,65,48,55,46
242629,"Right","LB","6'0","154lbs",55,19,62,62,28,55,28,27,40,60,65,64,48,66,64,35,72,65,65,16,58,67,22,33,43,65,65,64
179909,"Right","RCM","5'9","141lbs",59,40,48,60,53,54,61,37,63,61,78,77,77,62,84,65,80,67,61,53,77,67,51,52,77,65,67,65
186565,"Right","RM","5'10","174lbs",67,57,47,56,54,64,61,42,57,62,84,79,77,58,70,57,76,76,62,46,47,57,62,59,54,58,59,57
